irradiance,temperature_panneau,temperature_ambiante,tension_voc,courant_isc,puissance_mpp,tension_mpp,courant_mpp,resistance_serie,resistance_shunt,fill_factor,efficacite,temps_fonctionnement,humidite,vitesse_vent,facteur_idealite,classe
583.5471,33.3176,10.8087,40.1006,9.588,355.0744,38.8945,9.1292,0.3483,4097.6544,85.0,20.0359,3309.4434,20.2391,9.2941,1.1716,0
1007.9567,41.5828,29.0024,31.8636,6.2546,205.3312,35.0418,5.8596,4.6016,2240.2786,65.0,14.1678,42500.6671,85.9517,4.8651,1.618,6
756.5455,57.9936,20.8157,36.8306,8.6247,295.4234,34.5594,8.5483,2.6573,2465.2875,68.0,11.6679,35999.7379,35.6896,8.0162,1.6847,7
441.362,66.7025,17.4985,40.152,8.9554,189.6434,33.769,5.6159,1.9457,1661.9401,54.7718,11.7931,42709.4781,34.5102,2.2978,1.4193,7
648.2202,40.2388,13.3984,42.5609,5.2789,136.695,32.4274,4.2154,0.5507,4755.4797,61.4609,13.557,19319.837,76.2886,7.5991,1.3996,5
604.7601,30.2621,20.9348,38.3283,4.2132,121.0047,36.7088,3.2963,0.8408,1927.467,77.5865,12.2159,28769.8127,10.0,1.6129,1.1861,5
814.032,32.7259,18.6138,34.2695,5.9709,164.2192,36.0355,4.5572,0.3241,5411.8361,78.0,14.0015,34193.9658,10.0,15.1263,1.4638,5
701.7253,45.958,21.1493,43.0682,11.4887,298.6623,30.588,9.764,0.6206,7055.028,60.3607,18.5923,6884.258,46.1154,8.0818,1.1429,0
336.4911,38.5445,22.5724,18.5327,0.0,41.1087,11.276,3.6457,0.1074,125.4114,40.0,0.6001,4366.1963,78.3821,5.726,1.8542,2
368.3209,26.8667,35.2452,4.5954,2.2416,23.9353,8.9147,2.6849,0.5899,100.0,50.0,2.7697,27816.931,71.946,6.5492,1.8594,2
734.3334,61.2929,31.3355,28.0777,8.1627,93.7915,23.8788,3.9278,1.0169,600.5719,41.5947,5.9794,9882.8659,80.8354,3.7287,1.8967,4
476.7669,42.5911,2.5749,35.8597,8.539,229.1744,37.7122,6.0769,0.8097,2299.4863,68.0,11.2011,42926.6662,70.9225,3.0659,1.6798,7
879.6891,26.1693,10.6383,43.7476,0.0,0.6325,0.0,0.0448,4.3724,6720.2366,44.7643,0.0,1979.4982,61.03,3.2246,1.3579,3
563.0377,54.8883,3.4894,37.8185,5.1385,119.4971,36.7266,3.2537,0.2738,3429.8901,64.6552,14.8696,22360.0645,35.1753,6.481,1.1961,5
251.9474,41.4699,8.0397,36.423,0.0637,0.0,0.3767,0.0,4.3712,2392.153,46.2373,0.0,8517.9582,27.5547,14.6221,1.0503,3
471.3615,42.3262,19.5809,34.9754,3.3667,72.9348,35.9681,2.0278,0.4836,2352.4033,60.0885,13.253,27036.2579,71.5218,17.8585,1.3194,5
1005.4538,34.1808,22.9745,39.9514,8.789,288.9654,36.8224,7.8476,2.1596,594.2663,68.0,13.561,36813.1083,64.2591,1.7457,1.756,7
525.4658,32.6389,13.1879,41.7281,5.1922,213.4782,31.4663,6.7843,1.3206,717.6668,54.0,9.9577,12391.4639,76.3244,12.7688,1.5582,1
839.8351,58.7644,13.291,41.0402,9.9741,412.7797,38.943,10.5996,0.5933,5550.1302,85.0,16.7382,11641.5421,28.2654,4.6875,1.3053,0
524.1921,31.5965,37.9589,34.9031,4.1623,100.5201,34.4414,2.9186,0.1951,7128.4194,67.9549,13.4478,23266.2084,35.5355,18.9685,1.424,5
937.3563,34.9423,34.7415,35.8733,9.1021,94.8151,27.6742,3.4261,3.8995,4497.7616,42.0,13.031,32471.4934,37.1728,1.1562,1.57,6
536.3199,48.8044,13.4379,35.6119,5.8885,223.1118,24.8329,8.9845,0.6188,1037.4156,54.0,10.7504,29456.6778,33.5808,4.2627,1.6329,1
439.4974,74.8376,43.6609,35.1603,7.6215,105.4943,19.095,5.5247,0.6833,356.6236,40.0,6.0809,35454.2314,59.1505,13.7826,1.6259,4
419.1388,51.1873,28.5503,31.2167,8.3443,103.0905,24.2919,4.2438,0.6554,486.9456,40.0,6.194,10156.2802,76.9488,6.3535,1.7099,4
440.2895,26.2881,26.5027,40.4327,6.3484,315.138,30.3959,10.3678,1.4059,489.5864,68.0,14.6228,31839.4997,55.3082,13.0191,1.606,7
804.0279,68.0171,17.3887,39.1761,9.6716,300.4895,27.9743,10.7416,4.5514,5039.2097,65.0,13.5744,4673.1633,91.2911,13.1968,1.1883,6
1066.2048,69.9854,34.0891,40.7707,8.2945,203.1237,28.8069,7.0512,2.0205,2844.8387,61.8409,9.5082,36553.3465,65.0472,1.1599,1.4674,7
340.2397,51.9318,35.1228,42.618,8.2,98.5045,31.168,3.1604,3.764,2905.5111,42.0,12.3198,40884.5695,42.5283,8.8326,1.5962,6
977.2587,34.2146,22.3897,32.5719,5.3341,138.6639,23.9821,5.782,0.6441,260.0303,62.0,9.3268,27049.7915,65.994,14.0856,1.9532,4
723.5619,43.2729,28.8927,42.5402,6.7549,140.4202,30.6749,4.5777,0.7625,2748.7649,58.0,14.4061,17517.9446,53.9716,1.8568,1.3328,5
765.3761,47.8781,17.5084,38.6205,4.8045,142.6801,37.0794,3.848,1.2104,752.3559,54.0,13.8163,20437.2721,62.951,11.2426,1.3544,1
911.3572,60.5125,16.3223,44.038,9.7045,380.6801,37.8147,10.067,0.5853,5459.4559,85.0,16.9979,2372.8141,21.4547,1.7475,1.3547,0
734.9443,59.1777,40.9715,31.0428,0.0474,0.4284,0.0,0.0434,4.0905,1296.9994,46.4197,0.0,19649.5708,43.2513,10.5041,1.0819,3
1035.4002,42.3838,25.4794,45.5573,8.751,343.2792,37.5743,9.136,0.2611,5807.9658,85.0,17.0385,12936.8394,55.672,0.7158,1.3411,0
677.8662,61.3167,28.8338,37.681,10.3993,322.8409,38.7778,8.3254,0.6096,8293.1444,82.3876,18.4947,11091.9426,40.5689,6.7892,1.3707,0
636.9012,77.0658,3.6424,37.4664,6.077,255.0256,28.9624,8.8054,4.0566,2292.2622,65.0,12.2525,31761.5685,30.6784,7.8818,1.5816,6
751.9764,75.8452,37.7185,39.3759,9.5439,234.8632,31.6189,7.4279,4.824,3670.3103,65.0,13.6359,24601.869,58.746,12.3187,1.3133,6
891.8113,44.0789,16.111,37.7702,9.1793,309.9152,37.5717,8.2486,0.5551,8428.3409,85.0,20.0659,6662.5103,22.1875,1.0955,1.1459,0
862.093,55.8149,25.4638,43.3354,10.2727,372.7182,34.5381,10.7915,0.5353,7305.8954,83.7243,19.3309,297.601,24.6176,9.304,1.3857,0
954.095,32.7184,29.395,30.5047,5.7193,177.5514,22.3578,7.9414,0.3139,100.0,62.0,8.8925,38778.8062,48.6561,13.9096,1.5526,4
421.5494,51.0487,31.2123,35.7624,7.0337,180.6342,28.1312,6.4211,0.7289,982.358,54.0,7.4679,35910.1573,39.1666,10.8935,1.6983,1
414.3569,36.2027,19.1962,42.0265,4.0687,119.1881,34.4993,3.4548,0.8354,5900.8415,68.3392,14.6661,14740.9449,46.2079,20.0,1.1601,5
955.1521,56.6115,23.2913,38.6587,7.2883,200.8111,28.1072,7.1445,0.8835,1573.9948,68.0,9.6309,42715.0648,70.9018,2.5459,1.4669,7
1031.4954,31.7537,17.0231,42.7416,10.2297,385.3652,31.8487,12.0999,0.5506,4965.6556,85.0,19.0777,12501.2199,42.7788,6.8821,1.3525,0
449.063,42.5824,11.8609,30.626,7.082,173.5722,37.1975,4.6662,0.4884,1074.5545,54.0,13.5489,23797.0361,72.91,14.8972,1.4472,1
966.4106,55.1102,20.7351,41.1962,10.0372,299.825,33.8599,8.8549,0.4205,4406.4781,72.5099,18.9446,18830.3548,22.7991,6.2833,1.2394,0
447.7636,48.8405,36.3613,43.7376,4.3382,106.2676,31.9401,3.3271,0.5135,3204.7649,61.913,11.2297,4352.7283,11.3783,2.9671,1.3009,5
779.9609,47.6626,39.072,28.4959,5.5175,191.4067,24.7295,7.74,1.3054,347.057,62.0,9.9146,11410.9601,58.0456,11.1066,1.7662,4
766.5466,49.7339,28.5758,41.1313,6.7482,217.2896,27.7873,7.8197,2.2557,1103.569,68.0,11.3912,31678.8546,19.7453,14.3928,1.3283,7
1030.0922,22.4319,32.4834,13.9436,1.7893,36.5342,5.1821,7.0501,0.6365,100.0,50.0,0.9374,8971.8879,81.853,1.6689,2.0,2
1074.3162,37.4488,40.3156,21.4932,5.8339,135.2718,27.501,4.9188,1.6959,500.8786,62.0,7.2605,30902.0767,58.0148,8.635,1.9611,4
333.2454,40.5283,4.5612,4.1728,0.6101,11.9577,7.1883,1.6635,0.5885,146.2112,50.0,2.1631,13202.4326,39.1438,6.0575,2.0,2
718.7917,27.017,12.7677,33.8499,5.7556,176.1183,33.6638,5.2317,1.4441,1278.7229,54.0,11.0465,6201.3817,22.8049,1.6589,1.5777,1
684.5522,50.3138,27.3533,41.4502,5.2526,119.2781,24.1747,4.934,0.7683,1332.9209,52.7106,11.941,14411.9478,46.328,7.7996,1.6575,1
832.0066,26.4113,8.0961,16.5541,1.0541,18.0464,9.6245,1.8751,0.1289,100.0,50.0,3.3278,5955.4225,50.0577,8.6571,1.9338,2
598.8678,38.5953,12.6797,44.6867,0.0,0.4721,0.0417,0.0,4.5067,4350.9237,43.339,0.0,19994.8444,44.2158,1.0778,1.4,3
771.9735,58.7591,39.9123,29.2442,8.9188,122.874,28.4031,4.3261,0.7407,130.5893,45.778,6.7469,12752.4415,94.7324,10.0842,1.7857,4
627.2466,41.8245,40.5827,36.3099,9.9445,299.1114,33.7882,8.8525,4.1463,3180.7949,65.0,15.9213,10647.767,82.6617,11.476,1.5265,6
1105.8709,24.229,11.1927,18.3408,2.4296,28.985,9.4427,3.0696,0.9006,100.0,50.0,2.5136,16394.1763,78.2019,6.8851,1.6026,2
443.3458,33.3439,38.1741,38.5401,3.0289,75.4177,31.8165,2.3704,0.6726,7522.2974,66.2259,12.1922,22756.5699,42.5364,0.0,1.2095,5
664.0934,30.8689,12.6838,36.5946,11.5158,375.6523,37.3281,10.0635,0.8153,6807.7097,85.0,19.0828,1760.2458,73.6124,4.222,1.4116,0
558.2392,29.9141,28.2418,43.1182,5.0217,136.1952,31.7765,4.286,0.671,3278.3307,62.3914,14.821,30892.2444,68.6023,6.4152,1.3078,5
373.7502,72.8165,33.897,6.7249,2.3375,1.6777,4.1194,0.4073,0.7996,100.0,40.0,4.2939,11359.8935,71.6465,15.4797,1.9175,2
317.2845,45.7361,-0.35,37.725,0.0,0.2337,0.5616,0.0,4.4265,5929.5212,44.1152,0.1592,20841.7169,49.1901,1.4981,1.2516,3
941.2382,77.5279,20.6402,33.5323,8.0133,226.0725,36.0757,6.2666,1.9206,2145.5038,68.0,11.1295,42153.8058,32.012,3.1198,1.458,7
631.5364,66.0536,15.5257,40.698,10.0144,265.1263,35.6383,7.4394,1.9641,3071.077,63.8648,11.9127,32930.4058,73.8808,19.9448,1.9348,7
764.7153,25.9771,27.9449,40.8297,7.9641,382.1238,32.0446,11.9248,0.2178,7753.3115,85.0,18.4238,19350.624,33.1793,0.5034,1.203,0
879.376,34.2037,31.4401,27.3414,8.5123,149.1842,24.8669,5.9993,1.1268,123.2188,62.0,9.4658,14159.7903,87.9968,8.9795,1.8688,4
882.8311,55.6408,30.2032,36.1205,9.7118,287.5326,33.1799,8.6659,1.4292,2814.9324,68.0,12.424,48873.4659,35.1229,11.8635,1.5508,7
365.1542,48.1233,24.4353,37.1881,0.0092,0.02,0.2207,0.0074,4.1844,7892.9488,45.2282,0.0,26933.7517,78.0344,8.0453,1.4296,3
939.947,66.266,34.4074,20.791,0.7666,20.3928,14.0824,1.4481,0.7286,109.3143,50.0,4.9985,24031.0024,95.0,9.4909,1.5728,2
875.5676,72.2605,33.0411,23.7303,6.7037,190.3261,20.4545,9.3049,1.5389,240.7222,62.0,8.6598,30481.865,81.4286,0.0,1.815,4
561.5753,47.557,32.3616,35.345,4.1275,112.86,28.5053,3.9593,0.734,6815.4305,78.0,9.6883,23197.3014,25.8602,10.3235,1.1877,5
1053.6469,32.4587,27.5762,38.754,9.2197,195.3128,36.426,5.3619,1.893,1819.1544,57.0827,10.1515,30745.3925,60.5583,1.6394,1.6463,7
452.179,37.7625,23.569,36.9038,6.7923,300.2629,26.9266,11.1512,1.8544,2726.5839,68.0,9.8097,34620.0401,80.846,4.4322,1.6953,7
911.6097,41.9055,8.8511,38.9758,9.1002,274.0218,26.161,10.4744,1.0282,1394.1123,68.0,10.4234,35836.8884,32.9569,16.3259,1.9945,7
623.398,35.8631,24.9247,40.3024,5.9285,185.7445,25.8822,7.1765,1.1189,748.297,54.0,13.721,12424.2069,75.8311,9.973,1.3518,1
351.7829,29.8105,33.9743,12.8079,0.5921,21.6428,9.8718,2.1924,0.3643,100.0,50.0,3.8244,23507.0585,50.9402,3.8859,1.952,2
1079.8325,57.082,14.298,31.1097,7.7116,271.0785,33.7098,8.0415,2.4737,3051.8558,68.0,12.6911,39412.8855,38.592,10.6733,1.4572,7
533.2999,78.5146,15.1223,31.1217,5.7062,151.6033,28.1893,5.378,0.773,314.3213,62.0,9.0404,31228.5517,67.698,7.3363,1.9533,4
524.5121,25.1481,25.3216,29.5813,0.1197,0.0367,0.0,0.0,4.59,7234.3561,41.4197,0.1546,26387.1196,74.5336,16.2424,1.1352,3
360.335,52.916,30.0764,42.9822,3.3822,76.7076,33.7907,2.2701,0.5465,4001.6467,58.0,11.5896,15592.0542,44.3058,8.7025,1.5851,5
647.297,52.4122,38.7484,32.6871,7.0839,216.0477,33.2212,6.5033,3.7518,4052.2678,65.0,16.2524,43218.5225,52.6074,16.3017,1.5929,6
764.3648,31.2837,16.4781,43.7208,6.7824,149.3489,30.2401,4.9388,4.9824,4313.137,48.3903,11.5943,33119.1867,76.0676,11.6645,1.6053,6
647.7379,35.5877,22.9029,31.8705,7.7041,152.9866,29.1292,5.252,0.7263,160.5162,61.5249,9.4041,11589.0338,90.8571,6.2125,1.7389,4
635.2589,52.203,32.4644,28.6183,8.6596,289.0971,31.4477,9.193,1.1164,2064.5623,68.0,12.2706,48454.9854,40.2564,16.0548,1.4412,7
645.712,64.7677,28.324,37.4517,8.1867,420.4265,32.4011,12.9757,0.1919,4299.0483,85.0,17.1905,10818.9248,50.5467,7.8077,1.0348,0
874.295,48.6748,15.1609,37.4719,5.5487,124.7146,37.4216,3.3327,0.3294,751.0629,54.0,13.8693,35402.5181,73.6899,4.7272,1.4461,1
411.306,24.1871,25.0063,20.814,2.1152,5.6196,13.0424,0.4309,0.6712,100.0,40.0,3.0087,21660.3068,83.741,13.0887,1.777,2
589.4949,57.9791,30.1303,29.9691,6.6192,243.1676,37.0011,6.5719,2.1188,1937.6418,68.0,9.9506,39442.1243,52.769,11.0069,1.3684,7
592.9089,37.7335,20.9727,39.8996,5.6901,127.8382,33.315,3.8373,0.4573,7662.577,58.0,13.0263,26853.2849,14.2622,16.8549,1.5486,5
628.7586,44.5569,26.7586,37.9069,8.2931,299.3928,33.5542,8.9227,1.8603,1397.3259,68.0,9.5717,47650.0117,83.1115,0.0,1.5177,7
317.48,45.4222,36.9508,34.682,9.2665,112.0856,27.5056,4.075,4.3162,1460.2291,42.0,14.5181,37095.4143,50.3696,3.8366,1.5724,6
740.3424,38.1548,19.5686,39.2299,11.453,319.1842,39.3628,8.1088,0.3352,3104.1429,71.0404,21.9262,15959.8564,65.8346,10.6394,1.4155,0
1012.1027,61.9895,24.9967,25.8609,6.8122,106.504,25.0848,4.2458,0.8308,527.169,59.8492,8.5679,19942.0327,78.5283,13.0847,1.6356,4
469.6705,34.5465,39.1623,36.7024,8.2115,312.1852,35.0429,8.9087,1.2323,2548.7493,68.0,13.7952,33810.5072,77.3389,4.5548,1.7538,7
955.1466,50.4635,21.6871,33.7013,5.2881,128.3014,20.6499,6.2132,1.3181,379.5235,62.0,10.2424,25188.0609,92.7347,5.3926,1.6462,4
614.0504,39.8835,38.4742,36.9321,10.0178,209.4438,34.4922,6.0722,1.963,1098.7361,56.901,11.9226,38860.0486,56.7511,0.0,1.4011,7
628.7541,42.9614,26.1237,32.1529,0.0513,0.0,0.0896,0.0,4.6565,8659.7184,42.7663,0.0812,38643.3976,86.4735,17.2935,1.0772,3
738.3134,41.7283,30.5448,28.5231,5.5793,103.4713,19.7108,5.2495,1.0384,148.2343,62.0,9.0231,5952.5956,49.9791,6.2995,1.8613,4
588.7072,25.4858,21.9348,33.9819,4.6052,108.3014,37.5449,2.8846,0.9048,5566.0599,69.1614,13.0689,22104.6478,49.5414,15.0254,1.165,5
1090.7707,68.1412,24.3699,30.2616,7.7154,284.3403,31.7407,8.9582,0.825,651.7242,68.0,10.33,42112.4808,35.2511,7.2235,1.4943,7
471.737,52.4818,36.7402,36.2782,7.496,149.618,34.4619,4.3416,0.4998,909.9921,54.0,13.0788,16208.6927,59.1209,2.8513,1.2552,1
1043.3546,61.77,11.229,37.2713,9.4407,328.7053,39.4265,8.3372,0.3782,3891.26,85.0,19.3588,2614.6874,57.5161,8.0289,1.3402,0
771.1802,72.8379,34.4622,25.574,8.7704,164.824,26.0739,6.3214,0.8633,316.3013,62.0,8.1664,28080.9598,68.4267,4.1542,1.8388,4
633.4851,32.5084,16.9425,37.4141,5.7191,217.6825,26.9964,8.0634,1.0351,1679.2459,68.0,13.5869,46278.6648,66.3261,14.2528,1.6819,7
947.6842,33.6134,18.5659,15.5076,0.0,30.3257,3.4161,8.8772,0.6793,100.0,40.0,1.687,29926.738,37.7639,14.5877,1.6568,2
579.7289,56.8358,15.4916,40.7403,10.7568,291.5452,32.0403,9.0993,0.3895,4894.6894,66.5272,18.5945,6503.2711,21.5725,10.9336,1.1866,0
526.9369,52.468,32.5762,35.0491,6.2688,271.7438,32.8225,8.2792,4.1364,1988.2696,65.0,10.6859,12933.1776,85.9713,1.1773,1.2282,6
897.7965,23.9326,30.6789,46.5094,0.0,0.4838,0.0,0.0694,4.6663,5374.6598,44.3054,0.1137,31356.0709,49.041,15.0191,1.1468,3
417.3926,25.947,35.5013,39.0365,0.0,0.0,0.0,0.0,4.6629,4925.962,46.7328,0.0,39755.3544,83.0571,7.0949,1.4665,3
825.3964,34.5757,13.0518,39.519,6.6851,177.1665,30.9609,5.7223,1.0194,5173.0478,69.5452,9.4243,20233.4584,35.1377,12.4168,1.3045,5
568.3773,60.5703,23.5267,34.6853,8.6704,152.381,27.0575,5.6317,1.3637,1928.8478,50.1658,12.0115,46389.3765,62.2376,5.9995,1.7923,7
701.7048,40.6417,34.0474,41.1304,5.2673,119.0301,33.2041,3.5848,0.5461,5046.5148,58.0,11.7762,4896.5142,27.9039,13.7156,1.1839,5
1089.7592,42.3756,38.2698,39.2179,6.5323,230.9836,27.4199,8.424,0.7597,1632.6303,68.0,9.6741,39101.862,55.5811,9.1492,1.7173,7
937.6215,59.6482,31.5518,38.8788,0.0429,0.0,0.0352,0.0102,4.7696,1229.6991,45.2723,0.0,19018.2267,56.6899,0.245,1.3981,3
1033.4911,42.4155,37.916,32.8659,8.3668,133.8449,25.246,5.3016,0.8949,594.5126,49.8071,9.6625,38167.0025,79.1303,13.3464,1.766,4
657.0101,64.6771,42.5986,33.1311,9.7189,231.8423,35.4568,6.5387,4.635,3092.5097,65.0,14.9494,43341.2167,27.6695,2.736,1.5943,6
227.9376,19.4077,26.2069,42.1208,0.0401,0.2646,1.0424,0.0529,4.6447,6546.1636,44.9133,0.0,1258.3664,84.2264,9.5695,1.4593,3
847.5555,81.7693,23.0152,30.2851,5.9772,131.278,20.5287,6.3948,0.7051,195.1688,62.0,6.1654,30061.7739,57.3675,8.4679,1.5204,4
803.845,29.0324,30.0266,36.0293,6.7059,216.656,32.1003,6.7493,0.9897,550.8365,54.0,14.124,1252.7173,68.3097,10.2627,1.5803,1
817.4204,52.7193,21.5836,37.5644,6.9307,210.1992,32.8475,6.3992,0.7885,5027.4227,78.0,10.8463,6136.7671,83.0488,9.3167,1.5003,5
381.7722,28.9691,11.6929,36.8155,3.8902,76.7573,33.3181,2.3038,0.781,6695.4308,58.0,9.9698,33346.7053,79.4704,15.7959,1.3207,5
731.3268,74.1661,13.3936,42.6249,6.4302,274.772,28.4981,9.6418,1.8684,2690.5971,68.0,10.3422,37034.2401,51.3522,0.2232,1.6589,7
1001.4768,55.9164,10.3439,45.9061,9.7873,308.6833,37.4722,8.2377,0.6814,3495.1297,68.7037,18.3163,3767.9683,53.8095,6.0884,1.2855,0
484.4951,58.8055,8.6392,13.6996,0.0177,33.1273,13.1407,2.521,0.7939,100.0,50.0,1.7412,1995.8704,59.5456,12.4035,1.7817,2
693.2099,27.9083,28.1237,42.9252,4.8516,192.9333,36.6046,5.2707,1.4099,1364.2602,54.0,9.9674,4506.2128,47.0325,0.2125,1.4832,1
139.8311,59.9512,24.7335,41.6311,0.0,0.8708,0.9705,0.0488,4.2141,2981.7845,47.5292,0.0614,43105.9494,33.0067,14.6066,1.0,3
475.4603,30.3531,27.8827,33.6814,4.1048,85.9278,34.04,2.5243,0.9171,2323.9673,63.8,14.0217,16870.4061,51.9862,10.5965,1.3796,5
874.3089,51.8516,30.6452,43.1059,6.2649,83.5687,38.0548,2.196,0.4433,1511.7896,40.0,13.122,7193.0647,15.2466,8.9105,1.515,1
995.1646,36.4091,4.8429,44.0613,0.0233,0.0236,0.0,0.0,4.9666,4544.612,48.8201,0.4094,12883.1015,63.3582,6.1335,1.1259,3
640.3556,66.03,5.4513,42.3704,0.0,0.0592,0.0579,0.0712,4.2704,5660.4679,41.7165,0.0,37739.6331,48.3218,11.315,1.219,3
1058.4687,62.4374,8.5686,39.7745,8.5172,295.149,35.575,8.2965,2.2991,1154.2439,68.0,9.3794,33611.2741,67.93,5.1257,1.602,7
721.5569,68.5046,22.4411,38.5998,9.8946,269.7466,33.4658,8.0604,1.2958,1062.2154,68.0,13.7916,30869.4627,73.0702,1.775,1.3578,7
540.1394,30.582,36.3323,36.7757,7.9405,252.9166,29.896,8.4599,1.4661,779.2039,54.0,11.8277,4359.2675,43.7464,0.9915,1.4031,1
551.5538,52.1957,17.3185,35.8744,4.9189,134.0174,28.9748,4.6253,0.6815,4250.882,77.3005,15.1129,27949.0248,45.1608,7.063,1.2671,5
358.9261,22.7597,38.3281,38.5505,8.3464,167.7485,28.5986,5.8656,4.4114,2000.8774,53.7367,16.2744,8325.9254,74.0916,11.9525,1.4891,6
1074.9147,66.3906,8.6988,31.8493,7.2277,217.4643,30.2141,7.1974,1.2281,1264.5022,68.0,12.8102,41130.32,74.8125,0.0,1.4754,7
896.2803,25.2037,16.8165,43.2113,8.9927,290.3372,33.224,8.7388,0.6505,3386.6448,74.7166,16.6026,12457.505,46.6893,1.2268,1.2876,0
709.6915,24.3532,35.3347,40.8251,7.2393,231.9963,34.0825,6.8069,0.8771,1952.0534,68.0,11.8505,30708.3796,62.221,3.2552,1.8628,7
248.8279,37.1336,8.8259,39.1888,2.139,67.6985,30.8964,2.1911,0.3519,7571.648,78.0,15.1674,15114.3757,47.2391,2.9989,1.2799,5
1010.4207,34.9828,39.677,23.4258,6.9896,118.2898,28.3968,4.1656,0.3821,376.0771,62.0,8.9592,12375.8511,67.0369,12.5472,1.4929,4
452.2961,48.7698,34.9871,34.5898,6.7277,304.6539,38.1534,7.985,4.9409,882.4547,65.0,12.4889,8329.1906,60.5658,14.5016,1.6446,6
1150.832,65.3074,10.1887,32.5295,8.9858,201.3057,33.857,5.9458,2.3288,2893.5639,68.0,9.955,43136.1657,58.2678,13.2614,1.4653,7
1090.8446,46.9838,31.7164,8.2955,2.0507,35.2883,2.3649,13.0,0.6607,100.0,50.0,1.364,8135.0533,72.698,7.7334,1.4899,2
490.1735,39.2418,33.1665,37.6398,6.8369,203.9008,37.0307,5.5063,1.3191,690.8001,68.0,13.5319,37597.0443,58.8745,16.0184,1.3599,7
441.6535,41.5854,20.6957,41.564,0.0,0.2312,0.3646,0.0,4.0247,8550.6572,45.147,0.0602,26771.7264,89.8703,7.2644,1.2172,3
523.7055,54.2175,4.5616,7.749,0.9078,11.457,3.7807,3.0304,0.5783,100.0,50.0,2.4784,10177.9386,70.8787,17.529,1.6226,2
983.4843,61.2748,32.4885,39.2124,8.6154,390.0931,38.0907,10.2412,0.5212,6908.4224,85.0,18.7755,11467.6148,35.0041,6.3869,1.2048,0
319.5232,57.2447,33.0083,40.5274,3.0386,62.9354,36.7983,1.7103,0.5841,3617.752,58.0,10.6452,2606.5653,52.1519,19.9195,1.3325,5
87.1759,24.9904,16.1864,41.1569,0.0,0.0667,0.0,0.0216,4.5037,4139.5139,45.3221,0.0,4443.7315,65.5163,17.6215,1.0876,3
975.1938,38.0932,31.0076,33.3879,0.0,0.0,0.2772,0.0,4.3548,2240.9797,43.7306,0.0,23528.3739,39.2241,14.6541,1.4469,3
550.3453,57.1043,33.3874,34.1842,4.8154,127.3211,37.8553,3.3634,0.5639,7074.2398,78.0,11.2745,7738.6928,35.6653,14.7077,1.4018,5
833.7734,28.3745,29.2044,42.9272,8.1259,188.557,27.4058,6.8802,4.7535,971.1285,54.5625,11.6119,30995.2684,62.6294,12.4086,1.8323,6
405.5746,58.0802,10.7302,37.9636,3.4195,95.5533,36.3832,2.6263,0.5954,2494.2243,76.1914,13.7696,17145.346,53.5212,3.3787,1.3174,5
426.0135,45.9117,22.5997,43.3306,0.0104,0.1775,0.2006,0.0,4.9959,2508.4568,43.2461,0.085,11335.8688,69.5452,10.2685,1.3472,3
959.8457,44.9838,35.5932,31.8779,9.2252,213.4155,34.8895,6.1169,2.0281,3001.6177,68.0,10.5937,40349.3431,27.2311,15.5998,1.3201,7
1019.5466,65.8472,32.853,44.946,11.46,364.0857,35.4827,10.2609,0.4621,8954.8604,70.6849,20.5911,1777.3561,56.1134,3.5084,1.2066,0
607.4914,78.4803,36.9529,32.063,6.1002,146.4575,26.3035,5.568,0.9202,568.7359,62.0,9.9069,23808.9335,59.3085,11.1328,1.9576,4
539.3642,35.0005,14.2012,37.9324,10.0136,234.4561,31.2239,7.5089,2.1175,1645.6653,59.352,11.3304,45528.2419,51.1528,11.7222,1.3716,7
521.8892,33.2409,9.7169,38.8662,5.9615,232.464,33.072,7.029,1.0289,1408.0864,54.0,14.1848,17016.9869,26.8693,6.4441,1.6763,1
1075.5917,22.0536,25.8772,33.0657,8.0572,363.485,27.3519,13.0,4.3412,4829.4983,65.0,12.2564,27242.2373,48.4669,17.9397,1.3423,6
665.4322,19.4211,11.6913,38.5223,7.2382,233.3324,38.4457,6.0691,0.2502,716.9136,54.0,13.9663,23890.7117,47.1015,3.0742,1.3131,1
868.5007,50.0181,29.4889,39.3331,7.0977,173.9723,29.0683,5.9849,2.1655,2460.9714,60.7552,11.244,34414.2331,33.0181,12.354,1.6956,7
1042.0382,43.2763,34.7156,40.5784,8.6319,383.127,36.4115,10.5222,0.6421,4914.0542,85.0,18.1789,17336.4787,29.3681,10.0978,1.1912,0
391.1172,51.3709,24.9465,16.1226,1.312,14.1267,11.6493,1.2127,0.1145,100.0,50.0,2.5732,7437.4158,59.761,15.6265,1.5133,2
426.2464,41.7607,26.5054,38.5545,4.1268,88.4249,29.7406,2.9732,0.8608,6909.1329,58.0,12.4255,17275.4006,22.0155,15.2125,1.4363,5
560.9891,28.2945,8.4414,39.17,4.6114,93.263,38.0233,2.4528,0.7565,7882.9576,58.0,15.5,8567.8363,63.0695,7.1462,1.3116,5
766.4719,59.0097,4.0167,16.3325,0.2378,23.7854,10.2862,2.3124,0.9519,100.0,50.0,2.7777,16641.5672,55.2313,3.9638,1.5778,2
614.4077,43.4686,36.8934,42.1311,10.5111,380.5291,34.3098,11.091,0.6905,6916.5152,85.0,19.0965,12359.9059,36.1672,5.071,1.3281,0
